gene,mean,max,min,nonzero_fraction
EFR3B,1.2779914,19.0,0.0,0.6631536608623736
POMC,0.28153005,9.0,0.0,0.22511106190090974
DNMT3A,31.306252,227.0,0.0,0.9999774034789604
DTNB,2.4998033,33.0,0.0,0.8712992547667361
ASXL2,3.1225545,32.0,0.0,0.9210974678338523
KIF3C,7.3911414,59.0,0.0,0.9924753584938063
RAB10,26.330954,164.0,0.0,0.9999819227831683
GAREM2,2.1605844,24.0,0.0,0.8287997179954174
HADHA,14.210567,88.0,0.0,0.9995390309707918
HADHB,8.046065,57.0,0.0,0.9952999236237589
ADGRF3,0.023500381,3.0,0.0,0.022492577042838486
SELENOI,7.5882688,61.0,0.0,0.9934560475069258
DRC1,0.008514369,13.0,0.0,0.00761502759035219
OTOF,0.0074794483,3.0,0.0,0.007013960130698277
FAM166C,0.0026844668,2.0,0.0,0.002576003398516764
CIB4,0.0012428086,3.0,0.0,0.0011840577024761268
KCNK3,0.013002038,4.0,0.0,0.012120773885652565
SLC35F6,2.359217,20.0,0.0,0.8575063383241516
CENPA,1.5723246,24.0,0.0,0.6540337049707827
DPYSL5,1.164114,38.0,0.0,0.6186159178932812
MAPRE3,0.98361754,12.0,0.0,0.5582018592417511
TMEM214,3.1784177,28.0,0.0,0.9222092166690017
AGBL5,6.905411,48.0,0.0,0.9899490674415767
OST4,7.150235,49.0,0.0,0.9934063351606387
EMILIN1,0.16021386,6.0,0.0,0.14123277580183755
KHK,1.4127436,18.0,0.0,0.7029596923257695
CGREF1,0.3872185,60.0,0.0,0.28121370433808013
ABHD1,0.0149363,2.0,0.0,0.014525043724268211
PREB,5.119644,37.0,0.0,0.9758940313549326
PRR30,6.7789566e-05,1.0,0.0,6.778956311886222e-05
TCF23,0.00061010604,2.0,0.0,0.0006010674596539117
SLC5A6,12.682288,90.0,0.0,0.9980160254527213
ATRAID,5.305243,33.0,0.0,0.9822255765502343
CAD,2.9741044,29.0,0.0,0.9087326515209718
SLC30A3,0.17836338,6.0,0.0,0.15807622258477086
DNAJC5G,0.0034437098,2.0,0.0,0.0034120746769827318
TRIM54,0.5163802,30.0,0.0,0.3586926556787317
UCN,0.010755944,4.0,0.0,0.01054805602129496
MPV17,6.7300034,53.0,0.0,0.990107243088854
GTF3C2,11.204869,87.0,0.0,0.99845439796089
EIF2B4,4.6191444,29.0,0.0,0.9694043105123535
SNX17,7.7097025,50.0,0.0,0.9935419142868764
ZNF513,1.1557759,11.0,0.0,0.6465271406814207
PPM1G,36.59482,207.0,0.0,0.9999909613915842
NRBP1,16.603783,97.0,0.0,0.9997243224433167
KRTCAP3,1.0400863,13.0,0.0,0.6081356514351051
IFT172,1.7439724,27.0,0.0,0.7659633122884401
FNDC4,0.86403674,13.0,0.0,0.5296895689939577
GCKR,0.008103113,2.0,0.0,0.007949456101738576
C2orf16,0.00087674503,3.0,0.0,0.0008270326700501191
ZNF512,4.140663,41.0,0.0,0.959009910834128
CCDC121,0.22902478,7.0,0.0,0.1874336227194461
GPN1,3.4705546,24.0,0.0,0.9388086210247071
SUPT7L,1.3371807,14.0,0.0,0.7063084967438413
SLC4A1AP,1.3052248,15.0,0.0,0.6980924016938352
RBKS,0.17557949,5.0,0.0,0.1550392501570458
BABAM2,1.8212073,19.0,0.0,0.7840088939906812
FOSL2,0.18736583,13.0,0.0,0.16153800960804074
PLB1,0.007289638,3.0,0.0,0.006932612654955643
PPP1CB,10.510555,78.0,0.0,0.994161058963362
SPDYA,0.000668857,1.0,0.0,0.0006688570227727739
TRMT61B,2.3716223,19.0,0.0,0.8680408364328228
WDR43,19.145376,139.0,0.0,0.9998418243527226
TOGARAM2,0.08462849,5.0,0.0,0.07595594582258115
PCARE,9.038608e-06,1.0,0.0,9.038608415848297e-06
CLIP4,0.024241548,76.0,0.0,0.021340154469817827
ALK,0.0020562834,2.0,0.0,0.0020291675893579423
YPEL5,3.7994242,48.0,0.0,0.9381352446977264
LBH,1.5502886,26.0,0.0,0.7071445680223073
LCLAT1,2.5743494,34.0,0.0,0.8756603833273829
CAPN13,0.19669367,12.0,0.0,0.15182602486521174
GALNT14,2.004786,22.0,0.0,0.7836383110456314
CAPN14,0.0035973662,2.0,0.0,0.0035024607611412145
EHD3,2.3093464,32.0,0.0,0.8379287124954242
XDH,0.20892291,7.0,0.0,0.17778490823552806
SRD5A2,0.0035069801,2.0,0.0,0.0034030360685668834
DPY30,11.191976,58.0,0.0,0.998391127701979
SPAST,4.6627016,50.0,0.0,0.9710945302861171
SLC30A6,4.2270226,32.0,0.0,0.9616763003168032
NLRC4,0.0006778956,3.0,0.0,0.00061010606806976
YIPF4,4.0736513,31.0,0.0,0.9613599490222485
BIRC6,3.400424,63.0,0.0,0.9309269544860873
TTC27,4.5805407,48.0,0.0,0.9661142570489848
LTBP1,1.7306268,21.0,0.0,0.7635319266245769
RASGRP3,0.013774839,3.0,0.0,0.012776072995801566
FAM98A,6.1864576,63.0,0.0,0.9840016631039485
CRIM1,2.1252887,22.0,0.0,0.8340782653102728
FEZ2,2.4647155,24.0,0.0,0.85498456657613
VIT,0.033632662,8.0,0.0,0.029962986898537103
STRN,8.056537,65.0,0.0,0.9928414221346481
HEATR5B,2.8422854,28.0,0.0,0.8932269187835841
GPATCH11,0.61574614,9.0,0.0,0.4289633168077443
EIF2AK2,12.092786,80.0,0.0,0.9988475774269794
SULT6B1,0.0014009844,2.0,0.0,0.0013964650002485618
CEBPZOS,9.900105,80.0,0.0,0.9818775901262242
CEBPZ,30.623665,226.0,0.0,0.999995480695792
NDUFAF7,9.164769,90.0,0.0,0.996542732280938
PRKD3,6.702255,59.0,0.0,0.9903196503866265
QPCT,0.5680811,15.0,0.0,0.3806429162166193
CDC42EP3,2.3979971,31.0,0.0,0.8480474346169664
RMDN2,0.47226277,10.0,0.0,0.3535587260985299
CYP1B1,0.28322932,63.0,0.0,0.18740650689419858
ATL2,9.284007,85.0,0.0,0.9960365702096505
HNRNPLL,9.775359,110.0,0.0,0.9976861162455428
GALM,0.72707015,9.0,0.0,0.49360744419789127
SRSF7,4.5347285,42.0,0.0,0.9573242103645723
GEMIN6,4.9065723,32.0,0.0,0.9674971641366096
DHX57,2.9588609,29.0,0.0,0.9039919014068594
MORN2,3.7520258,43.0,0.0,0.9402231632417873
ARHGEF33,0.2482951,7.0,0.0,0.1992425646147519
SOS1,1.3280834,24.0,0.0,0.6905044899287306
CDKL4,0.019785514,4.0,0.0,0.018529147252489008
MAP4K3,1.407605,27.0,0.0,0.7105882778287455
TMEM178A,0.19557288,6.0,0.0,0.1702693053377502
THUMPD2,0.81963456,14.0,0.0,0.5297799550781161
SLC8A1,0.49098626,13.0,0.0,0.34097698318366904
C2orf91,0.008017246,4.0,0.0,0.007253483253718257
PKDCC,9.348095,308.0,0.0,0.964428556579429
EML4,21.09128,145.0,0.0,0.9999774034789604
COX7A2L,3.7294924,35.0,0.0,0.9458361390680291
KCNG3,4.7166667,45.0,0.0,0.943698508177681
MTA3,22.838661,189.0,0.0,0.9999005753074257
OXER1,0.022438345,3.0,0.0,0.021923144712640043
HAAO,0.18772738,6.0,0.0,0.16211648054665503
ZFP36L2,5.3550186,48.0,0.0,0.9579569129536817
THADA,4.5367713,62.0,0.0,0.9609260958182878
PLEKHH2,0.21892865,6.0,0.0,0.18831036773578338
C1GALT1C1L,0.0030053372,2.0,0.0,0.0028471616509922132
DYNC2LI1,1.9883221,20.0,0.0,0.7952348456431648
ABCG5,0.00093549595,2.0,0.0,0.0009264573626244503
ABCG8,8.1347476e-05,1.0,0.0,8.134747574263466e-05
LRPPRC,33.258953,284.0,0.0,0.9977493865044538
PPM1B,14.164408,107.0,0.0,0.9995028765371283
SLC3A1,0.01889973,6.0,0.0,0.01661748157253709
PREPL,6.140984,57.0,0.0,0.9874227763893471
CAMKMT,6.6686087,102.0,0.0,0.9860263113890986
SIX3,0.01604353,43.0,0.0,0.006833187962381312
SIX2,0.01364378,10.0,0.0,0.013205406895554361
SRBD1,0.7998084,16.0,0.0,0.5178806270986519
PRKCE,0.108766094,6.0,0.0,0.09406931708794114
EPAS1,0.2964121,14.0,0.0,0.21831854767639974
TMEM247,0.00013557913,2.0,0.0,0.0001129826051981037
ATP6V1E2,0.38640955,8.0,0.0,0.29318082188066324
RHOQ,7.1905837,76.0,0.0,0.992253912587618
PIGF,5.7232647,39.0,0.0,0.9857280373113756
CRIPT,8.4124365,56.0,0.0,0.9958151243034622
SOCS5,3.7883475,32.0,0.0,0.9406660550541639
MCFD2,14.061015,97.0,0.0,0.9996881680096532
TTC7A,1.1864936,13.0,0.0,0.6495550745007299
CALM2,33.643272,243.0,0.0,0.999995480695792
EPCAM,22.639368,161.0,0.0,0.9997695154853958
MSH2,34.339867,275.0,0.0,0.999995480695792
KCNK12,0.9875358,35.0,0.0,0.5272401061132628
MSH6,30.086391,238.0,0.0,0.9999683648705445
FBXO11,2.9275103,32.0,0.0,0.9080411979771594
FOXN2,1.0410308,22.0,0.0,0.606888323473718
PPP1R21,1.5677737,18.0,0.0,0.7386486376557465
STON1,1.8688363,18.0,0.0,0.7422957161515413
LHCGR,0.058398448,6.0,0.0,0.054588675527515784
FSHR,0.0018257989,3.0,0.0,0.0016857004695557073
NRXN1,5.6224666,97.0,0.0,0.9587025981479891
ASB3,4.6676054,44.0,0.0,0.9682338107225011
CHAC2,0.9916212,16.0,0.0,0.5914323030826174
ERLEC1,6.00235,36.0,0.0,0.9874950852566738
PSME4,17.932617,149.0,0.0,0.999936729741089
ACYP2,0.9922584,12.0,0.0,0.5727178643576035
TSPYL6,0.0006959728,3.0,0.0,0.0005920288512380634
C2orf73,0.001410023,3.0,0.0,0.0013557912623772444
SPTBN1,11.006327,74.0,0.0,0.9981742010999987
EML6,0.0561388,5.0,0.0,0.051646608488157164
RTN4,23.561216,134.0,0.0,0.9999728841747525
CLHC1,0.43524063,8.0,0.0,0.3314593285217808
MTIF2,8.296444,56.0,0.0,0.9943779855653424
CCDC88A,5.1874924,73.0,0.0,0.9765719269861212
CFAP36,3.9337108,27.0,0.0,0.9518151785351128
PPP4R3B,7.061413,58.0,0.0,0.9922087195455388
EFEMP1,1.6948068,22.0,0.0,0.741477722089907
CCDC85A,0.0045193043,4.0,0.0,0.0044695918616369824
VRK2,2.440578,26.0,0.0,0.8594406005251432
FANCL,2.6344922,32.0,0.0,0.8822540481667442
BCL11A,6.008641,70.0,0.0,0.9782124344135977
PAPOLG,2.4509633,27.0,0.0,0.8700880812390125
REL,0.9417597,13.0,0.0,0.5648316785147759
PUS10,0.15681082,5.0,0.0,0.1406769013842629
PEX13,5.5834966,45.0,0.0,0.984566576129939
KIAA1841,1.2576727,14.0,0.0,0.6535817745499903
C2orf74,1.3961939,14.0,0.0,0.6903915073235325
USP34,7.2535467,89.0,0.0,0.9925386287527173
XPO1,14.969721,144.0,0.0,0.9997875927022276
FAM161A,2.2383797,21.0,0.0,0.8377524596313152
CCT4,16.259172,100.0,0.0,0.9997288417475245
COMMD1,4.546768,33.0,0.0,0.962638912113091
B3GNT2,7.0487766,59.0,0.0,0.9870431548358815
TMEM17,0.26830205,7.0,0.0,0.216158320265012
EHBP1,9.017775,88.0,0.0,0.9941339431381144
OTX1,0.012834824,3.0,0.0,0.012631455261147994
WDPCP,1.9922811,28.0,0.0,0.7958359131028186
MDH1,2.0171552,19.0,0.0,0.8133888906463961
UGP2,10.190421,87.0,0.0,0.9978307339801964
VPS54,1.8091317,22.0,0.0,0.7958991833617296
PELI1,3.9283283,33.0,0.0,0.952280666868529
LGALSL,3.3528852,30.0,0.0,0.9246541602454886
AFTPH,2.1262062,33.0,0.0,0.8265762203251188
SERTAD2,0.42983103,8.0,0.0,0.3271931053495004
SLC1A4,0.08345799,8.0,0.0,0.07022094878272542
CEP68,5.8109393,54.0,0.0,0.9786914806596376
RAB1A,10.602016,68.0,0.0,0.9987662299512368
ACTR2,8.754172,58.0,0.0,0.9970624522648494
SPRED2,1.2420177,16.0,0.0,0.662240761412373
MEIS1,0.019116657,5.0,0.0,0.017051334776497812
ETAA1,7.247608,85.0,0.0,0.990889082716825
WDR92,1.3465402,18.0,0.0,0.6923076923076923
PNO1,10.172995,68.0,0.0,0.9958603173455415
PPP3R1,14.712057,128.0,0.0,0.9993898939319302
CNRIP1,0.47458118,10.0,0.0,0.32417421013860703
PLEK,0.00083607127,2.0,0.0,0.0008179940616342708
FBXO48,0.34410885,6.0,0.0,0.272283559223222
PROKR1,0.52027136,10.0,0.0,0.36233069556611064
ARHGAP25,0.094331436,6.0,0.0,0.08291567430278435
BMP10,0.00037962155,3.0,0.0,0.0003615443366339318
GKN2,0.00029827407,2.0,0.0,0.0002847161650992213
GKN1,4.5193043e-05,1.0,0.0,4.519304207924148e-05
ANTXR1,3.9484303,50.0,0.0,0.9455875773365933
GFPT1,6.959317,46.0,0.0,0.9918788103383603
NFU1,7.117086,42.0,0.0,0.990947833671528
AAK1,4.03234,45.0,0.0,0.9468077894727328
ANXA4,0.9294446,14.0,0.0,0.5481283301622882
GMCL1,0.86647713,17.0,0.0,0.5573522300506614
SNRNP27,0.9370054,15.0,0.0,0.5725190149724548
MXD1,0.10454959,4.0,0.0,0.09422297343101056
ASPRV1,0.18648909,6.0,0.0,0.15624138507635366
PCBP1,2.1244073,22.0,0.0,0.8266304519756138
C2orf42,0.64084184,8.0,0.0,0.44055985140527765
TIA1,17.72313,190.0,0.0,0.9999276911326732
PCYOX1,5.259268,40.0,0.0,0.9795863028928066
SNRPG,17.482088,97.0,0.0,0.9997423996601483
FAM136A,26.437473,140.0,0.0,0.9994802800160887
TGFA,0.16126685,5.0,0.0,0.14215471386025408
ADD2,13.6927595,96.0,0.0,0.9993582588024748
FIGLA,0.0023952313,3.0,0.0,0.002295806537625467
CLEC4F,0.00014009843,1.0,0.0,0.0001400984304456486
CD207,0.00021692661,2.0,0.0,0.0002078879935645108
VAX2,0.00023500381,2.0,0.0,0.00023048451460413154
ATP6V1B1,4.519304e-06,1.0,0.0,4.519304207924148e-06
ANKRD53,0.02825469,19.0,0.0,0.0267813967361585
TEX261,2.0933733,18.0,0.0,0.8305260922028445
NAGK,4.5686235,35.0,0.0,0.9588788510120981
MCEE,2.24167,33.0,0.0,0.8415893489038427
MPHOSPH10,4.894483,36.0,0.0,0.9765041374230023
PAIP2B,3.222856,33.0,0.0,0.922841919258111
ZNF638,8.575678,138.0,0.0,0.9965110971514826
DYSF,0.6740542,9.0,0.0,0.4526761059867223
CYP26B1,0.00506614,2.0,0.0,0.004975753932924487
EXOC6B,6.0253124,61.0,0.0,0.9839112770197901
SPR,1.6770098,22.0,0.0,0.7118988760490434
EMX1,0.17257415,11.0,0.0,0.14552159549515756
SFXN5,3.8102164,37.0,0.0,0.9327753499071283
RAB11FIP5,1.5572393,16.0,0.0,0.7383910373158948
NOTO,0.042910792,64.0,0.0,0.03804350282230548
SMYD5,2.797856,32.0,0.0,0.901691575565026
PRADC1,0.7339847,22.0,0.0,0.494696596512001
FBXO41,1.5697577,21.0,0.0,0.7368544738852006
EGR4,0.0014506966,2.0,0.0,0.0014461773465357273
ALMS1,3.119653,44.0,0.0,0.9210522747917731
NAT8,5.4231652e-05,2.0,0.0,4.971234628716563e-05
TPRKB,11.319578,67.0,0.0,0.9985357454366326
DUSP11,2.2782083,37.0,0.0,0.8470396297785993
C2orf78,0.025570223,4.0,0.0,0.023355764146551997
STAMBP,5.3216343,48.0,0.0,0.9777153109507261
ACTG2,0.38697898,22.0,0.0,0.24276798344126937
DGUOK,14.410719,67.0,0.0,0.9997062452264849
TET3,1.5914549,19.0,0.0,0.7533634921567476
BOLA3,0.66492975,8.0,0.0,0.46449860579465185
MOB1A,0.8626493,11.0,0.0,0.5545683386585801
MTHFD2,18.784054,134.0,0.0,0.9995119151455442
SLC4A5,0.014656103,3.0,0.0,0.014353310164367094
DCTN1,12.315773,109.0,0.0,0.999163928721534
C2orf81,0.1796559,7.0,0.0,0.15773275546496862
WDR54,3.6333354,30.0,0.0,0.938157841218766
RTKN,3.9772816,42.0,0.0,0.9485296443759519
INO80B,2.1682491,22.0,0.0,0.8304040709892305
WBP1,2.0578697,17.0,0.0,0.8309328295815577
MOGS,4.070031,49.0,0.0,0.9553086006878381
CCDC142,0.075522095,4.0,0.0,0.0719970353364396
TTC31,0.7258274,11.0,0.0,0.4918901085988801
LBX2,0.00056491303,4.0,0.0,0.0005332778965350495
PCGF1,1.5653379,13.0,0.0,0.7349563661178725
TLX2,0.011741152,10.0,0.0,0.009440826490353545
DQX1,0.014665142,3.0,0.0,0.01421773103812937
AUP1,0.98362654,17.0,0.0,0.5907724846682605
HTRA2,1.839194,20.0,0.0,0.8003055049644556
LOXL3,0.09390662,5.0,0.0,0.08519340362357812
DOK1,0.04000036,3.0,0.0,0.038671686107206935
M1AP,0.14765471,6.0,0.0,0.1284973765439073
SEMA4F,0.34123006,6.0,0.0,0.27315126563114345
HK2,9.206559,81.0,0.0,0.995051361892323
POLE4,1.2919064,13.0,0.0,0.6824556091344177
TACR1,0.0047136345,27.0,0.0,0.004338532039607182
EVA1A,0.2015203,18.0,0.0,0.16298418695457648
GCFC2,2.0023952,21.0,0.0,0.8056608804508458
LRRTM4,1.4311191,21.0,0.0,0.6824872442638731
REG3G,0.00018529147,19.0,0.0,6.778956311886222e-05
REG1B,3.6154433e-05,1.0,0.0,3.6154433663393186e-05
REG1A,0.00087222573,2.0,0.0,0.0008405905826738916
REG3A,4.9712347e-05,1.0,0.0,4.971234628716563e-05
CTNNA2,0.9180379,15.0,0.0,0.5336755953053468
LRRTM1,0.06826861,6.0,0.0,0.06317083421836374
SUCLG1,4.6859355,33.0,0.0,0.9701273991856214
DNAH6,0.003818812,2.0,0.0,0.0037148680589136496
TRABD2A,1.4434702,17.0,0.0,0.7077501547861691
TMSB10,45.536446,239.0,0.0,0.9988204616017318
KCMF1,13.097391,84.0,0.0,0.9993627781066827
TCF7L1,0.36686808,10.0,0.0,0.2950924875606152
TGOLN2,4.567796,47.0,0.0,0.972174643991811
RETSAT,0.56784153,11.0,0.0,0.4113606269178797
ELMOD3,0.30424407,6.0,0.0,0.251964767504395
CAPG,2.626579,22.0,0.0,0.8691977783100514
SH2D6,0.0076014698,2.0,0.0,0.007502044985154085
MAT2A,17.30461,268.0,0.0,0.998630650824999
GGCX,1.5939541,19.0,0.0,0.7539735982248174
VAMP8,5.2553635,39.0,0.0,0.9700776868393343
VAMP5,0.16190407,6.0,0.0,0.14104748432931266
RNF181,0.32408383,6.0,0.0,0.26681520113163376
TMEM150A,0.94941545,10.0,0.0,0.5774269793422605
USP39,6.5014753,45.0,0.0,0.9907670615032109
C2orf68,3.9957972,43.0,0.0,0.9518151785351128
SFTPB,0.000108463304,2.0,0.0,9.942469257433126e-05
GNLY,0.0016495461,2.0,0.0,0.0016043529938130725
ATOH8,0.008690622,3.0,0.0,0.008555042865600411
ST3GAL5,0.3408459,6.0,0.0,0.26531479213460296
POLR1A,10.422994,104.0,0.0,0.9967732167955422
IMMT,9.539731,77.0,0.0,0.9979482358896025
REEP1,0.018727997,3.0,0.0,0.018221834566350164
KDM3A,3.193042,35.0,0.0,0.8950391597709617
CHMP3,2.4006228,20.0,0.0,0.8565030527899925
RNF103,0.9926426,12.0,0.0,0.5821993645858283
RMND5A,19.150751,126.0,0.0,0.9999186525242574
CD8A,0.0052333544,4.0,0.0,0.005052582104459197
PLGLB2,0.04702336,4.0,0.0,0.04317291309829938
KRCC1,2.5631685,29.0,0.0,0.8243753191758597
SMYD1,0.0007547238,1.0,0.0,0.0007547238027233327
FABP1,0.0067382827,3.0,0.0,0.00647164362574738
THNSL2,0.59108883,10.0,0.0,0.39809194976341444
FOXI3,0.4591839,19.0,0.0,0.3371852869532207
TEX37,0.060508963,38.0,0.0,0.04397282994310196
EIF2AK3,1.765882,26.0,0.0,0.7743195057688919
RPIA,2.5401201,27.0,0.0,0.8765597248647599
IGKC,0.0014868511,3.0,0.0,0.0013874263918327134
AL845331.2,4.5193043e-05,1.0,0.0,4.519304207924148e-05
MAL,0.006340584,4.0,0.0,0.005744035648271592
ZNF514,0.6612781,11.0,0.0,0.4541268026374659
ZNF2,0.25010282,5.0,0.0,0.21045495835461173
AC092835.1,0.87279516,13.0,0.0,0.5509574145964488
PROM2,0.20499112,7.0,0.0,0.17410167530606988
KCNIP3,0.0348348,4.0,0.0,0.032692646640123287
FAHD2A,0.76887375,11.0,0.0,0.513284494719193
TRIM43,0.00048808486,20.0,0.0,0.0003751022492577043
GPAT2,0.028593637,14.0,0.0,0.02255584730174942
ADRA2B,0.040605947,3.0,0.0,0.03943996782255404
ASTL,0.06871602,8.0,0.0,0.061584558441382366
DUSP2,0.12594849,6.0,0.0,0.11138277150849855
STARD7,1.5088826,23.0,0.0,0.7363980241602003
TMEM127,1.2065322,13.0,0.0,0.6644868556037112
CIAO1,4.1184464,35.0,0.0,0.9580653762546718
SNRNP200,13.156716,115.0,0.0,0.9994757607118808
ITPRIPL1,1.4435651,15.0,0.0,0.7063536897859206
NCAPH,4.410172,33.0,0.0,0.9505362154442702
NEURL3,0.0020110903,2.0,0.0,0.0019930131556945493
ARID5A,0.3759293,7.0,0.0,0.29415247228536695
KANSL3,2.976676,30.0,0.0,0.9126418496608262
FER1L5,0.09177351,6.0,0.0,0.08443867982085478
LMAN2L,1.9492302,63.0,0.0,0.8094842118107496
CNNM4,1.8957758,20.0,0.0,0.797187185060988
CNNM3,3.0636137,31.0,0.0,0.917897800454642
ANKRD39,0.0053553754,2.0,0.0,0.005332778965350495
SEMA4C,7.493002,78.0,0.0,0.9915850555648452
FAM178B,0.03779946,4.0,0.0,0.03650242008740334
FAHD2B,0.7540911,10.0,0.0,0.5066637140545841
ANKRD36,0.55246234,14.0,0.0,0.40488898329213235
COX5B,3.10464,27.0,0.0,0.9163657563281558
ACTR1B,4.822012,31.0,0.0,0.9675830309165601
C2orf92,0.12274882,5.0,0.0,0.11076362683201295
ZAP70,0.008893991,3.0,0.0,0.008365232088867598
TMEM131,2.7230074,29.0,0.0,0.8915457376182363
VWA3B,0.00014461773,2.0,0.0,0.0001400984304456486
CNGA3,0.0015907951,22.0,0.0,0.0014145422170802583
INPP4A,4.6398025,40.0,0.0,0.9646138480519539
COA5,1.6194475,15.0,0.0,0.7687607615931451
UNC50,4.322163,39.0,0.0,0.9626795858509624
MGAT4A,0.7246388,30.0,0.0,0.46117239789761966
KIAA1211L,0.0063631805,3.0,0.0,0.006254717023767021
TSGA10,0.5140889,8.0,0.0,0.37360184026067345
C2orf15,0.68646425,11.0,0.0,0.4508819422161764
LIPT1,1.5829089,13.0,0.0,0.7320956465542565
MITD1,1.9446205,18.0,0.0,0.8209542058904611
LYG1,0.053214807,4.0,0.0,0.048921468050778905
TXNDC9,4.776281,38.0,0.0,0.9711803970660677
EIF5B,15.020319,133.0,0.0,0.9994893186245045
REV1,3.3958414,48.0,0.0,0.9340814288232184
AFF3,0.13785234,9.0,0.0,0.1173256565419188
LONRF2,0.024901366,4.0,0.0,0.023717308483185928
CHST10,3.309568,25.0,0.0,0.9139750444021638
NMS,1.8077217e-05,1.0,0.0,1.8077216831696593e-05
PDCL3,3.6126595,28.0,0.0,0.9447831411875828
NPAS2,0.2266657,7.0,0.0,0.18688226760607937
TBC1D8,1.4560972,33.0,0.0,0.7009847563869067
CNOT11,12.12791,75.0,0.0,0.9983459346598997
RNF149,3.0778496,31.0,0.0,0.9113131742236965
CREG2,0.049395993,5.0,0.0,0.04318195170671523
RFX8,0.02351394,3.0,0.0,0.022406710262887927
MAP4K4,22.670918,168.0,0.0,0.999936729741089
IL1R2,0.014434658,6.0,0.0,0.012956845164118533
IL1R1,0.022872198,4.0,0.0,0.021954779842095512
IL1RL2,0.0040041036,3.0,0.0,0.0037148680589136496
IL1RL1,1.3557913e-05,2.0,0.0,9.038608415848297e-06
IL18R1,0.019780995,4.0,0.0,0.018077216831696594
IL18RAP,0.0003479864,4.0,0.0,0.00032087059876261453
SLC9A4,0.00083607127,2.0,0.0,0.0008270326700501191
SLC9A2,0.01993917,3.0,0.0,0.01872799663763767
MFSD9,1.1293967,19.0,0.0,0.6272116344967529
TMEM182,1.2838529,18.0,0.0,0.6548065059903377
POU3F3,0.004175837,3.0,0.0,0.004022180745052492
GPR45,0.010290456,3.0,0.0,0.009820448043819173
TGFBRAP1,2.7819934,28.0,0.0,0.8869902789766487
C2orf49,2.4130554,26.0,0.0,0.87893235957392
FHL2,4.7851706,65.0,0.0,0.9492572523534276
NCK2,2.0520713,19.0,0.0,0.8224229797580365
ECRG4,0.31283528,6.0,0.0,0.2541249949157828
UXS1,5.1101537,43.0,0.0,0.976702986808151
RGPD3,3.6154433e-05,1.0,0.0,3.6154433663393186e-05
CD8B2,0.00714502,3.0,0.0,0.006914535438123946
ST6GAL2,1.9217844,26.0,0.0,0.7714226317716124
RGPD4,0.001455216,1.0,0.0,0.0014552159549515757
SLC5A7,0.0029962987,2.0,0.0,0.002928509126734848
SULT1C3,2.2596521e-05,1.0,0.0,2.259652103962074e-05
SULT1C2,0.15343037,5.0,0.0,0.13358159377782197
SULT1C4,0.41804016,55.0,0.0,0.29901976291730126
GCC2,2.4998078,32.0,0.0,0.8771517537159979
CCDC138,3.2119102,35.0,0.0,0.9206274601962282
EDAR,0.00040221808,3.0,0.0,0.00037058294504978013
SH3RF3,0.053110864,4.0,0.0,0.05087832677281006
SEPTIN10,5.011086,43.0,0.0,0.9803139108702824
SOWAHC,0.52598375,10.0,0.0,0.38415441558617636
MALL,0.0070410757,2.0,0.0,0.007009440826490353
NPHP1,0.9094286,19.0,0.0,0.5426147790286208
MTLN,3.7048125,23.0,0.0,0.9457547915922865
BUB1,8.359782,83.0,0.0,0.9919691964225188
ACOXL,4.424173,59.0,0.0,0.9359162663316356
BCL2L11,1.415089,16.0,0.0,0.7023721827787394
ANAPC1,0.08453359,4.0,0.0,0.0802899585579804
MERTK,0.722456,11.0,0.0,0.47465800165406535
TMEM87B,0.6680616,12.0,0.0,0.46078825703994614
FBLN7,0.01838453,6.0,0.0,0.01739932120050797
ZC3H8,1.4489928,21.0,0.0,0.7104029863562206
ZC3H6,0.709594,12.0,0.0,0.44438318276518146
TTL,2.5500941,28.0,0.0,0.8743045920650057
POLR1B,7.511007,53.0,0.0,0.9903558048202898
CHCHD5,2.9760387,21.0,0.0,0.9075576324269116
SLC20A1,19.931103,125.0,0.0,0.9997062452264849
NT5DC4,0.004989312,2.0,0.0,0.004966715324508639
CKAP2L,2.4766645,24.0,0.0,0.7735467047493368
IL1A,0.101770215,14.0,0.0,0.08640005784709386
IL1B,0.0018755113,13.0,0.0,0.0017037776863874038
IL37,0.038188122,5.0,0.0,0.03364621982799528
IL36G,0.008161863,4.0,0.0,0.007253483253718257
IL36A,9.0386086e-05,1.0,0.0,9.038608415848296e-05
IL36B,7.682817e-05,2.0,0.0,7.230886732678637e-05
IL36RN,8.586678e-05,1.0,0.0,8.586677995055882e-05
IL1F10,2.7115826e-05,1.0,0.0,2.7115825247544888e-05
IL1RN,0.00025308103,2.0,0.0,0.000244042427227904
PSD4,0.066221364,6.0,0.0,0.05862893348939997
PAX8,0.0003434671,5.0,0.0,0.00032538990297053866
SLC35F5,3.0916243,30.0,0.0,0.9201936069922675
ACTR3,0.7961116,14.0,0.0,0.5234574484912303
DPP10,0.9983956,15.0,0.0,0.5519742580432316
DDX18,17.864737,131.0,0.0,0.9999186525242574
CCDC93,1.5258753,26.0,0.0,0.7373922710859436
INSIG2,1.4057747,31.0,0.0,0.6539523574950401
EN1,0.00040673738,1.0,0.0,0.0004067373787131733
MARCO,0.00012654052,1.0,0.0,0.00012654051782187614
C1QL2,0.05157882,8.0,0.0,0.04748884861686695
